text,img_path,label
japanese snack wrapper,Japanese_snack_wrapper_1049.png,Black
pop bottle caps,pop_bottle_caps_1857.png,Black
useless dust,useless_dust_2446.png,Black
purple bar soap,purple_bar_soap_1897.png,Black
sharpie,sharpie_1986.png,Black
pen,pen_1305.png,Black
plastic cutlery,plastic_cutlery_1382.png,Black
used sponge,used sponge.png,Black
plastic cutlery,plastic_cutlery_1396.png,Black
dirty mop head,dirty_mop_head_454.png,Black
polaroid photo,polaroid_photo_1780.png,Black
dirty cotton swab min,dirty_cotton_swab_min_434.png,Black
plastic cutlery,plastic_cutlery_1341.png,Black
chip bag,chip_bag_216.png,Black
old sandal,old_sandal_1245.png,Black
ripped candy package,ripped_candy_package_1937.png,Black
chips bag,chips_bag_199.png,Black
used honey sauce,used_honey_sauce_2375.png,Black
plastic cutlery,plastic_cutlery_1369.png,Black
plastic spoon,plastic_spoon_1535.png,Black
match box,match box.png,Black
plastic cup cover,Plastic_Cup_Cover_1684.png,Black
popcorn bag,popcorn_bag_1869.png,Black
foil bag,foil bag.png,Black
axe cream tube,axe_cream_tube_21.png,Black
construction sealant material,construction_sealant_material_340.png,Black
used toothbrush,used_toothbrush_2440.png,Black
tooth pick,tooth_pick_2233.png,Black
rubber toilet ring,rubber_toilet_ring_1949.png,Black
non stretchy plastic food bag,non_stretchy_plastic_food_bag_1188.png,Black
multilayer packaging of water filter,multilayer_packaging_of_water_filter_1150.png,Black
back of multilayer salad sauce sachet,back_of_multilayer_salad_sauce_sachet_51.png,Black
non stretchy plastic bag,non-stretchy plastic bag_10.png,Black
twix wrapper,Twix_wrapper_2353.png,Black
snack bar wrapper,snack_bar_wrapper_2112.png,Black
butter popcorn packet,butter_popcorn_packet_152.png,Black
kit kat wrapper,Kit_Kat_wrapper_1056.png,Black
snack bar wrapper,snack_bar_wrapper_2113.png,Black
used pen,used_pen_2417.png,Black
non stretchy plastic food packaging,non_stretchy_plastic_food_packaging_1189.png,Black
green tea bag,green_tea_bag_770.png,Black
black disposable plastic spoon,black_disposable_plastic_spoon_73.png,Black
steel scrubber,steel_scrubber_2143.png,Black
non stretchy plastic bag,non-stretchy plastic bag_11.png,Black
candies bag,candies_bag_154.png,Black
plastic tiewrap,Plastic_Tiewrap_1759.png,Black
curling cream tube,curling_cream_tube_388.png,Black
popcorn bag,popcorn_bag_1868.png,Black
plastic cup cover,Plastic_Cup_Cover_1685.png,Black
granola wrappers,granola_wrappers_760.png,Black
chips bag,chips_bag_198.png,Black
clean ointment tube,Clean_ointment_tube_276.png,Black
plastic spoon,plastic_spoon_1534.png,Black
plastic cutlery,plastic_cutlery_1368.png,Black
pizza packaging made of non stretchy plastic and paper,pizza_packaging_made_of_non_stretchy_plastic_and_paper_1329.png,Black
face cream tube,face_cream_tube_626.png,Black
chip bag,chip_bag_217.png,Black
plastic cutlery,plastic_cutlery_1354.png,Black
toast plastic bag,toast_plastic_bag_2229.png,Black
chocolate wrapper,chocolate_wrapper__256.png,Black
plastic cutlery,plastic_cutlery_1340.png,Black
used dental flosser,used_dental_flosser_2391.png,Black
cellophane wrapper,cellophane_wrapper_177.png,Black
knorr soup mix multilayer packet,Knorr_soup_mix_multilayer_packet_1063.png,Black
plastic cutlery,plastic_cutlery_1397.png,Black
plastic cutlery,plastic_cutlery_1383.png,Black
pen,pen_1304.png,Black
peanut wrapper,peanut_wrapper_1288.png,Black
pop bottle caps,pop_bottle_caps_1842.png,Black
pop bottle caps,pop_bottle_caps_1856.png,Black
toothpaste,toothpaste_54.png,Black
non stretchy baby biscuit wrap,non-stretchy baby biscuit wrap.png,Black
nailpolishbottle,nailpolishbottle_1172.png,Black
single serve coffee powder wrapper,single_serve_coffee_powder_wrapper_2007.png,Black
tablets,tablets_2189.png,Black
dirty kitkat plastic,dirty_kitkat_plastic_449.png,Black
soiled meat absorbent pad,soiled_meat_absorbent_pad_2118.png,Black
plastic straws,plastic_straws_1643.png,Black
plastic coffee cup lid,plastic_coffee_cup_lid_1677.png,Black
copy of shiney bag,Copy_of_shiney_bag_353.png,Black
worn out sponge,worn_out_sponge_2477.png,Black
fruit bag,fruit_bag_727.png,Black
foam plate,foam_plate_676.png,Black
ink cartridge,ink_cartridge_1031.png,Black
dish washing gloves,dish_washing_gloves_495.png,Black
foam plate,foam_plate_662.png,Black
plastic fork,plastic_fork_1409.png,Black
multilayer small cookie bag,multilayer_small_cookie_bag_1154.png,Black
plastic fork,plastic_fork_1421.png,Black
coffee cup plastic lid,coffee_cup_plastic_lid_319.png,Black
soy sauce packet,soy_sauce_packet_2122.png,Black
packing tape,packing_tape_1276.png,Black
plastic fork,plastic_fork_1435.png,Black
bloody meat plastic wrap,bloody meat plastic wrap.png,Black
cotton swab,cotton_swab_363.png,Black
food pack,food_pack_710.png,Black
cookies multilayer bag,cookies_multilayer_bag_343.png,Black
chips bag,chips_bag_211.png,Black
chips bag,chips_bag_205.png,Black
dental flosser plastic bag,dental_flosser_plastic_bag_392.png,Black
kitchen sponge,kitchen_sponge_1059.png,Black
gum package,Gum_package_774.png,Black
chips bag,chips_bag_213.png,Black
non stretchy plastic packet of noodles,non_stretchy_plastic_packet_of_noodles_1215.png,Black
tostitos clean bag,Tostitos_clean_bag_2300.png,Black
chips bag,chips_bag_207.png,Black
blueberry plastic package,blueberry_plastic_package_113.png,Black
lip balm,lip_balm_1086.png,Black
acne treatment ointment tube,acne_treatment_ointment_tube_0.png,Black
cotton swab,cotton_swab_361.png,Black
plastic fork,plastic_fork_1423.png,Black
plastic fork,plastic_fork_1437.png,Black
opened candy wrapper,opened_candy_wrapper_1265.png,Black
pens,pens_1292.png,Black
foam plate,foam_plate_674.png,Black
foam plate,foam_plate_660.png,Black
plastic knife,plastic_knife_1717.png,Black
cream tube,cream_tube_378.png,Black
plastic straws,plastic_straws_1641.png,Black
super glue tube,super_glue_tube_2181.png,Black
nailpolishbottle,nailpolishbottle_1170.png,Black
used shaving razor,Used_Shaving_Razor_2429.png,Black
hair product tube,hair_product_tube_783.png,Black
pop bottle caps,pop_bottle_caps_1840.png,Black
sharpie,sharpie_1985.png,Black
dog toy,dog_toy_538.png,Black
pop bottle caps,pop_bottle_caps_1854.png,Black
plastic cutlery,plastic_cutlery_1395.png,Black
babybel wax,babybel_wax_28.png,Black
coffee mixture multilayer plastic bag,coffee_mixture_multilayer_plastic_bag_322.png,Black
pen,pen_1299.png,Black
dirty wallet,Dirty_wallet_492.png,Black
chocolate snack wrapper,chocolate_snack_wrapper_236.png,Black
plastic cutlery,plastic_cutlery_1381.png,Black
tissue cartoon box,tissue_cartoon_box_2227.png,Black
small plastic lid,small plastic lid_63465.png,Black
plastic ziploc bag,plastic ziploc bag.png,Black
plastic spoon,plastic spoon.png,Black
chocolate wrapper,chocolate_wrapper_258.png,Black
plastic cutlery,plastic_cutlery_1356.png,Black
tablet expired,tablet_expired_2188.png,Black
aluminum foil,aluminum_foil_7.png,Black
amazon packing tape,amazon_packing_tape_16.png,Black
foam egg packet,foam_egg_packet_691.png,Black
plastic cutlery,plastic_cutlery_1342.png,Black
clean plastic apple bag,clean_plastic_apple_bag_277.png,Black
plastic spoon,plastic_spoon_1536.png,Black
empty toothpaste,empty_toothpaste_601.png,Black
face mask,face_mask_634.png,Black
styrofoam food packaging,styrofoam_food_packaging_2160.png,Black
plastic coffecup lid,plastic_coffecup_lid_1676.png,Black
small plastic container,small plastic container_4.png,Black
metal ring,metal_ring_1128.png,Black
plastic beverage wrapper,plastic_beverage_wrapper_1335.png,Black
dryer lint,dryer_lint_549.png,Black
non stretchy plastic bag,non-stretchy plastic bag_13.png,Black
kit kat wrapper,Kit_Kat_wrapper_1055.png,Black
steel wool,steel_wool_2144.png,Black
stickers,stickers.png,Black
plastic cottage cheese packaging,plastic_cottage_cheese_packaging_1683.png,Black
disposable glove,disposable_glove_515.png,Black
burnt match,burnt_match_149.png,Black
gillete razor,Gillete_razor_740.png,Black
used furnace filter,used furnace filter.png,Black
poptart foil wrapper,poptart_foil_wrapper__1871.png,Black
used toothbrush,used_toothbrush_2442.png,Black
used empanadas bag,Used_Empanadas_Bag_2394.png,Black
food foil wrapper,food_foil_wrapper__698.png,Black
face cream tube,face_cream_tube_625.png,Black
fruit flavored snacks packet,fruit_flavored_snacks_packet_728.png,Black
silica gel pack,silica_gel_pack_1999.png,Black
plastic spoon,plastic_spoon_1537.png,Black
face mask,face_mask_635.png,Black
sweetner,sweetner_2184.png,Black
sweetener package,sweetener_package_2183.png,Black
plastic cutlery,plastic_cutlery_1343.png,Black
plastic cutlery,plastic_cutlery_1357.png,Black
siding construction demo material,siding_construction_demo_material_1993.png,Black
chocolate wrapper,chocolate_wrapper_259.png,Black
black plastic fork,black_plastic_fork_72.png,Black
pen,pen_1298.png,Black
babybel wax,babybel_wax_29.png,Black
body cream container,body_cream_container_118.png,Black
plastic cutlery,plastic_cutlery_1394.png,Black
tooth paste tube,Tooth_Paste_Tube_2298.png,Black
pop bottle caps,pop_bottle_caps_1855.png,Black
pop bottle caps,pop_bottle_caps_1841.png,Black
pen,pen_1307.png,Black
dry beef wrapper,dry_beef_wrapper_554.png,Black
sharpie,sharpie_1984.png,Black
non stretchy ziploc plastic bag,non-stretchy ziploc plastic bag_534534.png,Black
chocolate chips multilayer bag,chocolate_chips_multilayer_bag_235.png,Black
cream tube,cream_tube_379.png,Black
plastic knife,Plastic_knife_1716.png,Black
foam plate,foam_plate_661.png,Black
foam plate,foam_plate_675.png,Black
meat plastic wrap,meat_plastic_wrap_1113.png,Black
packing tape,packing_tape_1275.png,Black
plastic fork,plastic_fork_1436.png,Black
masala chip bag,masala_chip_bag_1105.png,Black
plastic fork,plastic_fork_1422.png,Black
lip balm,lip_balm_1087.png,Black
cotton swab,cotton_swab_360.png,Black
tissue box,tissue_box_2221.png,Black
plastic no stretch cheese bag,Plastic_no_stretch_cheese_bag_1484.png,Black
chips bag,chips_bag_206.png,Black
hair tie,hair_tie_787.png,Black
brush,brush_142.png,Black
cotton swab,cotton_swab_364.png,Black
tissue box,tissue_box_2219.png,Black
candy chocolate wrapper,candy_chocolate_wrapper_156.png,Black
blu ray case,blu_ray_case_110.png,Black
plastic container,plastic container_534534.png,Black
ribbon,ribbon_1931.png,Black
non stretchy plastic,non-stretchy plastic_22.png,Black
cotton swab,cotton_swab_358.png,Black
chips bag,chips_bag_202.png,Black
toothpaste,toothpaste_4.png,Black
tissue box,tissue_box_2225.png,Black
aluminum lid,aluminum_lid_10.png,Black
foam plate,foam_plate_671.png,Black
foam plate,foam_plate_665.png,Black
multilayer small cookie bag,multilayer_small_cookie_bag_1153.png,Black
plastic fork,plastic_fork_1426.png,Black
piece of plastic,piece_of_plastic_1323.png,Black
plastic key hanger,plastic_key_hanger_1715.png,Black
foam plate,foam_plate_659.png,Black
plastic fork,plastic_fork_1432.png,Black
whipped cream lid,whipped_cream_lid_2465.png,Black
diaper used,diaper_used_402.png,Black
mask,mask_1107.png,Black
dirty face mask,dirty_face_mask_441.png,Black
peanut bar wrapper,peanut_bar_wrapper_1287.png,Black
pen,pen_1303.png,Black
pop bottle caps,pop_bottle_caps_1845.png,Black
toothpaste,toothpaste_53.png,Black
nescafe powder packet,Nescafe_powder_packet_1176.png,Black
pop bottle caps,pop_bottle_caps_1851.png,Black
coffee creamer pouch,coffee_creamer_pouch_329.png,Black
looks like some kind of fabric,looks like some kind of fabric.png,Black
toothpaste container,toothpaste container.png,Black
chicken pack made of foam,chicken pack made of foam.png,Black
plastic cutlery,plastic_cutlery_1390.png,Black
babybel wax,babybel_wax_39.png,Black
plastic tape,plastic_tape_1756.png,Black
plastic cutlery,plastic_cutlery_1384.png,Black
chocolate wrapper,chocolate_wrapper_261.png,Black
dirty sponge,dirty_sponge_478.png,Black
plastic spoon,plastic_spoon_1533.png,Black
cigarette lighter,cigarette_lighter_266.png,Black
drain cleaner,drain_cleaner_544.png,Black
sliced cheese waste min,sliced_cheese_waste_min_2013.png,Black
multilayer food bag,multilayer_food_bag_1148.png,Black
styrofoam cup noodles box,styrofoam_cup_noodles_box_2155.png,Black
plastic cutlery,plastic_cutlery_1353.png,Black
plastic cutlery,plastic_cutlery_1347.png,Black
chocolate plastic,chocolate_plastic_251.png,Black
expired tablet,expired_tablet_616.png,Black
toothpaste container,toothpaste_container_2284.png,Black
dirty ketchup packet,dirty_ketchup_packet_448.png,Black
plastic wrap clean,plastic_wrap_clean_1772.png,Black
metal lid,metal_lid_1123.png,Black
plastic label,plastic_label_1482.png,Black
dirty foil food wrapper,dirty_foil_food_wrapper_408.png,Black
razor refill,razor_refill_1909.png,Black
disposable glove,disposable_glove_511.png,Black
stand up pouch of mini baguettes,stand_up_pouch_of_mini_baguettes_2139.png,Black
razor refill,razor_refill_1908.png,Black
dirty foil food wrapper,dirty_foil_food_wrapper_409.png,Black
used glue,used_glue_2404.png,Black
dirty foil food wrapper with a sticker on it,dirty_foil_food_wrapper_with_a_sticker_on_it_407.png,Black
non stretchy plastic bag,non_stretchy_plastic_bag_1207.png,Black
metal lid,metal_lid_1122.png,Black
food packaging,food_packaging_709.png,Black
plastic pepper grinder lid,plastic_pepper_grinder_lid_1739.png,Black
straw,straw_2151.png,Black
candy wrapper opened,candy_wrapper_opened_171.png,Black
plastic bag dirty,plastic_bag_dirty_1659.png,Black
plastic cutlery,plastic_cutlery_1346.png,Black
coffee bag,coffee_bag_328.png,Black
plastic cutlery,plastic_cutlery_1352.png,Black
broken light switch,broken light switch.png,Black
greasy food wrapper,greasy_food_wrapper_764.png,Black
tea bag,tea_bag_2205.png,Black
piece of non stretchy plastic,piece_of_non_stretchy_plastic_1320.png,Black
dirty wet wipe,Dirty_wet_wipe_427.png,Black
cream cheese wrapper,cream_cheese_wrapper_382.png,Black
face mask,face_mask_630.png,Black
clif bar package,clif_bar_package_303.png,Black
plastic fruit wrapper,plastic fruit wrapper.png,Black
plastic cutlery,plastic_cutlery_1385.png,Black
babybel wax,babybel_wax_38.png,Black
pen,pen_1289.png,Black
fabric design,fabric_design_621.png,Black
plastic candy wrappers,plastic_candy_wrappers_1666.png,Black
used medical tape,used_medical_tape_2414.png,Black
plastic cutlery,plastic_cutlery_1391.png,Black
plastic bread clip,plastic_bread_clip_1664.png,Black
protein bar wrapper,protein_bar_wrapper__1888.png,Black
faulty lamp,faulty_lamp_637.png,Black
used chocolate bar wrapper,used_chocolate_bar_wrapper_2385.png,Black
roll of tape,roll_of_tape_1941.png,Black
dvd disc,dvd_disc_556.png,Black
dirty baken pack,dirty_baken_pack_430.png,Black
pop bottle caps,pop_bottle_caps_1850.png,Black
stock cube foil packaging,stock_cube_foil_packaging_2149.png,Black
pen,pen_1302.png,Black
plastic noodles wrapper,plastic_noodles_wrapper_1732.png,Black
unusable ink pen,unusable_ink_pen_2354.png,Black
pop bottle caps,pop_bottle_caps_1844.png,Black
aluminum seal,aluminum_seal_11.png,Black
small piece of plastic padding,small_piece_of_plastic_padding_2033.png,Black
used toothpaste tube,used_toothpaste_tube_2445.png,Black
dirty face mask,dirty_face_mask_440.png,Black
floss container,floss_container_643.png,Black
cat food package,cat_food_package_176.png,Black
empty coffee packet min,empty_coffee_packet_min_577.png,Black
blister packet,blister_packet_108.png,Black
resealable deli meat package,Resealable_deli_meat_package_1925.png,Black
foam plate,foam_plate_658.png,Black
old used toothbrush,old_used_toothbrush_1262.png,Black
dirty dish sponge,dirty_dish_sponge_437.png,Black
plastic fork,plastic_fork_1433.png,Black
plastic fork,plastic_fork_1427.png,Black
meat snack bag,meat_snack_bag_1114.png,Black
plastic toilet accessory,plastic_toilet_accessory_1760.png,Black
chips bag,chips_bag_203.png,Black
small plastic lid,small_plastic_lid_2048.png,Black
old pen,old pen.png,Black
pencil shavings,pencil_shavings_1290.png,Black
candy chocolate wrapper,candy_chocolate_wrapper_157.png,Black
tissue box,tissue_box_2218.png,Black
aloe vera gel tube,aloe_vera_gel_tube_5.png,Black
plastic straw and dome plastic lid,plastic_straw_and_dome_plastic_lid_1638.png,Black
tissue box,tissue_box_2226.png,Black
small piece of plastic,small_piece_of_plastic_2035.png,Black
non stretchy plastic,non-stretchy plastic_21.png,Black
lipstick,lipstick_1091.png,Black
chips bag,chips_bag_201.png,Black
medium plastic lid,medium plastic lid.png,Black
milk jug lid tab,milk_jug_lid_tab_1137.png,Black
foam plate,foam_plate_666.png,Black
snack bar wrapper,snack_bar_wrapper_2077.png,Black
foam plate,foam_plate_672.png,Black
plastic fork,plastic_fork_1419.png,Black
plastic fork,plastic_fork_1431.png,Black
styrofoam,styrofoam_2169.png,Black
plastic fork,plastic_fork_1425.png,Black
white face mask,white_face_mask_2471.png,Black
stand up pouch cheese bag,stand_up_pouch_cheese_bag_2141.png,Black
